tp_record_share;ke;ki;id_polizza_exp;id_polizza_inviante;id_polizza_ricevente;id_titolo_invio;id_titolo_inviante;id_titolo_ricevente;id_polizza_invio;compagnia_ania;compagnia_exp;agenzia;numero_polizza_cmp;numero_polizza_cmp_delegataria;progressivo;repertorio_polizza;ramo;effetto_titolo;fl_aggiorna_copertura;data_scadenza_emesso;tipo_titolo_compagnia;tipo_titolo_share;progressivo_titolo;tipo_polizza;frazionamento;stato_share;stato_cmp;id_titolo_exp;id_incasso_exp;dt_pag_cliente;dt_competenza_contabile;numero_foglio_cassa;data_registrazione_fc;data_foglio_cassa;riga_foglio_cassa;valuta_share;tipo_coass;ns_quota;ns_quota_premio;quota_delegataria_sinistri;bonus_malus_universale;bonus_malus_interna;tipo_premi_delega;netto_totale;diritti_totale;accessori_totale;imponibile_totale;antiracket_totale;ssn_totale;tasse_totale;lordo_totale;interessi_frazionamento;sconto_applicato_1;sconto_applicato_2;provvigioni_totale;provvigioni_acquisto_totale;provvigioni_acquisto_variabile;provvigioni_acquisto_fissa;provvigioni_incasso_totale;provvigioni_incasso_variabile;provvigioni_incasso_fissa;provvigioni_acquisto_diritti;provvigioni_incasso_diritti;collaboratore_1;provv_tot_c1;provv_acq_c1;provv_acq_parte_fissa_c1;provv_acq_parte_variabile_c1;provv_acq_parte_diritti_c1;provv_inc_c1;provv_inc_parte_fissa_c1;provv_inc_parte_variabile_c1;provv_inc_parte_diritti_c1;collaboratore_2;provv_tot_c2;provv_acq_c2;provv_acq_parte_fissa_c2;provv_acq_parte_variabile_c2;provv_acq_parte_diritti_c2;provv_inc_c2;provv_inc_parte_fissa_c2;provv_inc_parte_variabile_c2;provv_inc_parte_diritti_c2;collaboratore_3;provv_tot_c3;provv_acq_c3;provv_acq_parte_fissa_c3;provv_acq_parte_variabile_c3;provv_acq_parte_diritti_c3;provv_inc_c3;provv_inc_parte_fissa_c3;provv_inc_parte_variabile_c3;provv_inc_parte_diritti_c3;collaboratore_4;provv_tot_c4;provv_acq_c4;provv_acq_parte_fissa_c4;provv_acq_parte_variabile_c4;provv_acq_parte_diritti_c4;provv_inc_c4;provv_inc_parte_fissa_c4;provv_inc_parte_variabile_c4;provv_inc_parte_diritti_c4;collaboratore_5;prodotto_cmp;sottoprodotto_cmp;fl_incasso_diretto;fl_incasso_subagente;indicatore_incasso_subagente;fondo_mutua_totale;altre_spese_totale;mezzo_pagamento_cmp;mezzo_pag_share;codice_massimale_share;massimale_unico;massimale_sinistro;massimale_cose;massimale_persone;valore_veicolo;flessibilita_rca;tipo_tariffa_rca_share;aliquota_tassa_rca;data_annullamento_titolo;motivo_annullamento_titolo_cmp;data_contenzioso;cig;cup;rischio_cmp;utente_incasso;numero_appendice;importo_scatola_nera;giorni_mora;data_scadenza_mora;binder;importo_parcella;data_emissione_regolazione;data_effetto_copertura_regolazione;data_scadenza_copertura_regolazione;libro_matricola;numero_applicazione_lm;id_fornitore_inviante;id_fornitore_ricevente;id_titolo_cmp;timestamp_record
40;;;254012408;OWEB-23774-254012408;;948826773;OWEB-23774-948826773;;254012408;5;GEN;;182259770;;0;;3N;09/08/2026;N;;QZ;QZ;0;2;0;I;I;948826773;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;35,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;09/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-182259770-20260809;
40;;;254012409;OWEB-23774-254012409;;948826774;OWEB-23774-948826774;;254012409;5;GEN;;182259771;;0;;3N;09/08/2026;N;;QZ;QZ;0;2;0;I;I;948826774;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;35,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;09/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-182259771-20260809;
40;;;254143671;OWEB-23774-254143671;;948826775;OWEB-23774-948826775;;254143671;5;GEN;;182259785;;0;;3N;09/08/2026;N;;QZ;QZ;0;2;0;I;I;948826775;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;509,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;09/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-182259785-20260809;
40;;;248978348;OWEB-23774-248978348;;928435366;OWEB-23774-928435366;;248978348;5;GEN;;732165939;;0;;3E;31/12/2024;N;;AV;AV;0;1;1;I;I;928435366;;;;;;;0;EUR;1;10000;0;0;0;;T;9435,23;0,00;943,43;10378,66;103,78;0,00;2309,34;12688,0;0,00;0,00;0,00;2335,2;1089,76;0,00;0,00;1245,44;0,00;0,00;0,00;0,00;024;424,59;0,00;0,00;0,00;0,00;424,59;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;;;;0,00;;;;N;;;;GEN-2003010011AYEXHA;
40;;;249596246;OWEB-23774-249596246;;936215830;OWEB-23774-936215830;;249596246;5;GEN;;730782909;;0;;3D;22/06/2026;N;;QZ;QZ;0;1;1;P;P;936215830;;19/06/2026;;;;19/06/2026;0;EUR;1;10000;0;0;0;;T;126,82;0,00;0,00;126,82;0,00;0,00;3,17;129,99;0,00;0,00;0,00;32,97;32,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;32,97;32,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;PS;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;22/06/2026;;0,00;;;;N;;;;GEN-2003010011H2F875;
40;;;249472832;OWEB-23774-249472832;;936215833;OWEB-23774-936215833;;249472832;5;GEN;;730782112;;0;;3D;19/06/2026;N;;QZ;QZ;0;1;1;P;P;936215833;;19/06/2026;;;;19/06/2026;0;EUR;1;10000;0;0;0;;T;195,11;0,00;0,00;195,11;0,00;0,00;4,89;200,0;0,00;0,00;0,00;63,53;27,53;0,00;0,00;36,0;0,00;0,00;0,00;0,00;024;8,78;0,00;0,00;0,00;0,00;8,78;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;AS;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;19/06/2026;;0,00;;;;N;;;;GEN-2003010011H2FK5J;
40;;;249596248;OWEB-23774-249596248;;936215834;OWEB-23774-936215834;;249596248;5;GEN;;730784486;;0;;01;19/06/2026;N;;QZ;QZ;0;1;1;P;P;936215834;;19/06/2026;;;;22/06/2026;0;EUR;1;10000;0;0;0;;T;84,04;0,00;8,41;92,45;0,77;0,00;19,05;111,5;0,00;0,00;0,00;24,02;24,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;24,02;24,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;BN;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;19/06/2026;;0,00;;;;N;;;;GEN-2003010011H2FP7H;
40;;;249472844;OWEB-23774-249472844;;936215849;OWEB-23774-936215849;;249472844;5;GEN;;730796022;;0;;3S;25/06/2026;N;;QZ;QZ;0;1;1;P;P;936215849;;22/06/2026;;;;22/06/2026;0;EUR;1;10000;0;0;0;;T;65,04;0,00;6,5;71,54;0,24;0,00;15,46;87,0;0,00;0,00;0,00;18,6;18,6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;18,6;18,6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;BN;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;25/06/2026;;0,00;;;;N;;;;GEN-2003010011H2KUZJ;
40;;;249472861;OWEB-23774-249472861;;936215877;OWEB-23774-936215877;;249472861;5;GEN;;730818818;;0;;3D;10/06/2026;N;;QZ;QZ;0;1;1;P;P;936215877;;19/06/2026;;;;19/06/2026;0;EUR;1;10000;0;0;0;;T;62,51;0,00;12,51;75,02;0,00;0,00;1,88;76,9;0,00;0,00;0,00;19,5;19,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;022;9,75;9,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;PS;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;10/06/2026;;0,00;;;;N;;;;GEN-2003010011H2V1N2;
40;;;249596284;OWEB-23774-249596284;;936215882;OWEB-23774-936215882;;249596284;5;GEN;;730825586;;0;;3E;03/06/2026;N;;QZ;QZ;0;1;1;A;A;936215882;;;;;;;0;EUR;1;10000;0;0;0;;T;920,0;0,00;0,00;920,0;9,2;0,00;204,7;1124,7;0,00;0,00;0,00;220,8;220,8;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;41,4;0,00;0,00;0,00;0,00;41,4;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;03/06/2026;;0,00;;;;N;;;;GEN-2003010011H2WMJ7;
40;;;249472875;OWEB-23774-249472875;;936215899;OWEB-23774-936215899;;249472875;5;GEN;;730845982;;0;;01;08/06/2026;N;;QZ;QZ;0;1;2;P;P;936215899;;19/06/2026;;;;19/06/2026;0;EUR;1;10000;0;0;0;;T;348,45;0,00;0,00;348,45;3,44;0,00;77,53;425,98;0,00;0,00;0,00;80,15;80,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;15,68;0,00;0,00;0,00;0,00;15,68;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;AS;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;08/06/2026;;0,00;;;;N;;;;GEN-2003010011H34ENB;
40;;;243270604;OWEB-23774-243270604;;936216105;OWEB-23774-936216105;;243270604;5;GEN;;180992559;;0;;3N;18/06/2026;N;;QZ;QZ;0;2;2;P;P;936216105;;19/06/2026;;;;22/06/2026;0;EUR;1;10000;0;0;0;;T;174,16;0,00;0,00;174,16;0,02;15,98;35,84;210,0;0,00;0,00;0,00;20,28;20,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;076;14,2;14,2;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;BN;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;18/06/2026;;0,00;;;;N;;;;GEN-2004017TTB0H0CPA;
40;;;241949601;OWEB-23774-241949601;;936854993;OWEB-23774-936854993;;241949601;5;GEN;;180024255;;0;;3N;21/06/2026;N;;QZ;QZ;0;2;2;P;P;936854993;;22/06/2026;;;;22/06/2026;0;EUR;1;10000;0;0;0;;T;226,48;0,00;0,00;226,48;0,57;15,84;44,02;270,5;0,00;0,00;0,00;24,27;24,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;24,27;24,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;BN;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;21/06/2026;;0,00;;;;N;;;;GEN-2004017TYDYOYUS2;
40;;;242815858;OWEB-23774-242815858;;937528507;OWEB-23774-937528507;;242815858;5;GEN;;180992526;;0;;3N;22/06/2026;N;;QZ;QZ;0;2;2;P;P;937528507;;19/06/2026;;;;22/06/2026;0;EUR;1;10000;0;0;0;;T;273,25;0,00;0,00;273,25;0,06;28,15;71,75;345,0;0,00;0,00;0,00;21,7;21,7;0,00;0,00;0,00;0,00;0,00;0,00;0,00;076;15,19;15,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;BN;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;22/06/2026;;0,00;;;;N;;;;GEN-2004017TZPFZJ0Y6;
40;;;241950983;OWEB-23774-241950983;;938604730;OWEB-23774-938604730;;241950983;5;GEN;;180394701;;0;;3N;25/06/2026;N;;QZ;QZ;0;2;1;A;A;938604730;;;;;;;0;EUR;1;10000;0;0;0;;T;440,72;0,00;0,00;440,72;1,06;27,95;84,28;525,0;0,00;0,00;0,00;64,76;64,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;64,76;64,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;25/06/2026;;0,00;;;;N;;;;GEN-2004017U8VXXI1V9;
40;;;241950981;OWEB-23774-241950981;;938604732;OWEB-23774-938604732;;241950981;5;GEN;;180394699;;0;;3N;22/06/2026;N;;QZ;QZ;0;2;2;P;P;938604732;;22/06/2026;;;;22/06/2026;0;EUR;1;10000;0;0;0;;T;195,14;0,00;0,00;195,14;0,02;20,46;44,86;240,0;0,00;0,00;0,00;15,25;15,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;15,25;15,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;BN;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;22/06/2026;;0,00;;;;N;;;;GEN-2004017U8VZ3RUKP;
40;;;241951353;OWEB-23774-241951353;;938779135;OWEB-23774-938779135;;241951353;5;GEN;;180395071;;0;;3N;09/06/2026;N;;QZ;QZ;0;2;1;P;P;938779135;;22/06/2026;;;;22/06/2026;0;EUR;1;10000;0;0;0;;T;214,03;0,00;0,00;214,03;0,00;19,66;46,47;260,5;0,00;0,00;0,00;23,72;23,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;9,63;0,00;0,00;0,00;0,00;9,63;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;AS;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;09/06/2026;;0,00;;;;N;;;;GEN-2004017UA9EJAISU;
40;;;250720193;OWEB-23774-250720193;;938779136;OWEB-23774-938779136;;250720193;5;GEN;;182259560;;0;;3N;22/06/2026;N;;QZ;QZ;0;2;1;P;P;938779136;;22/06/2026;;;;22/06/2026;0;EUR;1;10000;0;0;0;;T;182,56;0,00;0,00;182,56;0,02;19,12;41,94;224,5;0,00;0,00;0,00;17,84;17,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;8,22;0,00;0,00;0,00;0,00;8,22;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;AS;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;22/06/2026;;0,00;;;;N;;;;GEN-2004017UA9EKHE0O;
40;;;250720196;OWEB-23774-250720196;;940730143;OWEB-23774-940730143;;250720196;5;GEN;;182259563;;0;;3N;30/06/2026;N;;QZ;QZ;0;2;1;P;P;940730143;;22/06/2026;;;;22/06/2026;0;EUR;1;10000;0;0;0;;T;134,59;0,00;0,00;134,59;0,02;14,08;30,91;165,5;0,00;0,00;0,00;13,15;13,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;6,06;0,00;0,00;0,00;0,00;6,06;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;AS;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;30/06/2026;;0,00;;;;N;;;;GEN-2004017UF7RBS794;
40;;;241951093;OWEB-23774-241951093;;940730469;OWEB-23774-940730469;;241951093;5;GEN;;180394811;;0;;3N;30/06/2026;N;;QZ;QZ;0;2;1;P;P;940730469;;22/06/2026;;;;22/06/2026;0;EUR;1;10000;0;0;0;;T;387,79;0,00;0,00;387,79;0,66;26,6;76,21;464,0;0,00;0,00;0,00;54,77;54,77;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;17,45;0,00;0,00;0,00;0,00;17,45;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;AS;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;30/06/2026;;0,00;;;;N;;;;GEN-2004017UGNFBEDAR;
40;;;241951048;OWEB-23774-241951048;;940730475;OWEB-23774-940730475;;241951048;5;GEN;;180394766;;0;;3N;20/06/2026;N;;QZ;QZ;0;2;1;P;P;940730475;;22/06/2026;;;;22/06/2026;0;EUR;1;10000;0;0;0;;T;2162,19;0,00;0,00;2162,19;1,23;214,32;485,81;2648,0;0,00;0,00;0,00;177,54;177,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;97,3;0,00;0,00;0,00;0,00;97,3;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;AS;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;20/06/2026;;0,00;;;;N;;;;GEN-2004017UGNINNZ1Z;
40;;;241950976;OWEB-23774-241950976;;940730480;OWEB-23774-940730480;;241950976;5;GEN;;180394694;;0;;3N;10/06/2026;N;;QZ;QZ;0;2;1;P;P;940730480;;19/06/2026;;;;19/06/2026;0;EUR;1;10000;0;0;0;;T;380,55;0,00;0,00;380,55;0,19;35,83;83,45;464,0;0,00;0,00;0,00;41,97;41,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;022;20,99;20,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;PS;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;10/06/2026;;0,00;;;;N;;;;GEN-2004017UGO6NK7IF;
40;;;288600142;OWEB-23774-288600142;;946926812;OWEB-23774-946926812;;288600142;5;GEN;;184643202;;0;;3N;27/06/2026;N;;QZ;QZ;0;2;2;A;I;946926812;;;;;;;0;EUR;1;10000;0;0;0;;T;498,55;0,00;0,00;498,55;0,06;49,59;111,45;610,0;0,00;0,00;0,00;41,86;41,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;27/06/2026;;0,00;;;;N;;;;GEN-2004017V7HB98JJM;
40;;;241951493;OWEB-23774-241951493;;947325090;OWEB-23774-947325090;;241951493;5;GEN;;180991802;;0;;3N;01/08/2026;N;;QZ;QZ;0;2;0;I;I;947325090;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;397,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;01/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-180991802-20260801;
40;;;241951533;OWEB-23774-241951533;;947325126;OWEB-23774-947325126;;241951533;5;GEN;;180991842;;0;;3N;02/08/2026;N;;QZ;QZ;0;2;0;I;I;947325126;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;484,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;079;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;02/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-180991842-20260802;
40;;;241951451;OWEB-23774-241951451;;947705288;OWEB-23774-947705288;;241951451;5;GEN;;180991760;;0;;3N;04/08/2026;N;;QZ;QZ;0;2;0;I;I;947705288;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;231,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;04/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-180991760-20260804;
40;;;241951481;OWEB-23774-241951481;;947705289;OWEB-23774-947705289;;241951481;5;GEN;;180991790;;0;;3N;04/08/2026;N;;QZ;QZ;0;2;0;I;I;947705289;;;;;;;0;;1;10000;0;0;0;;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;427,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;N;;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;;;;;;;;;0,00;0;04/08/2026;;0,00;;;;N;;;;GEN-PROPOSTA-180991790-20260804;
