tp_record_share;id_polizza_exp;id_polizza_invio;id_polizza_inviante;id_polizza_ricevente;compagnia_ania;compagnia_exp;agenzia;numero_polizza_cmp;progressivo;repertorio;tipo_codice_veicolo;codice_veicolo;data_immatricolazione;guida_esperta;settore_rca_share;classe_rca_share;uso_rca_share;trasportati_rca_share;estensioni_rca_share;limitazioni_rca_share;rimorchio_rca_share;tipo_targa_share;targa;telaio;marca;modello;tipo_tariffa_rca_share;bonus_malus_universale;bonus_malus_interna;tp_alimentazione_share;cavalli_fiscali;quintali;posti;cilindrata;peso_posti_rim;kw;codice_massimale_share;massimale_unico;massimale_sinistro;massimale_cose;massimale_persone;id_anagrafico_intestatariopra;flessibilita_rca;airbag_passeggero;codice_convenzione;abs;franchigia_bm;pejus;valore_veicolo;valore_accessori;fl_indicizzazione;indice_base;indice_istat;premio_base_indicizzazione;tariffa_vita;descrizione_tariffa_vita;massa;regolaz_premio;dt_pross_regolazione;codice_causale_regolazione_cmp;gg_comunicazione_dati_regolazione;marca_scatola_nera;modello_scatola_nera;natanti_numero_motori;natanti_stazza;natanti_lunghezza_fuori_tutto;natanti_velocita_massima;natanti_immatricolazione_estera;natanti_uso_diporto;libro_matricola;numero_applicazione_lm;data_prossima_qz;id_beneficiario_vita_exp;id_beneficiario_inviante;id_beneficiario_ricevente;id_assicurato_vita_exp;id_assicurato_inviante;id_assicurato_ricevente;tipo_polizza_vita_share;capitale_caso_morte;capitale_iniziale;capitale_attuale;capitale_rivalutato;benefici_mutualita;data_ultima_rivalutazione;totale_quote;finanziamento;visita_medica;adeguamento_capitale;durata_pag_premi;cumulo_versamenti;cumulo_riscatti;valore_polizza;data_valore_polizza;eta_minima;eta_massima;versamento_minimo;versamento_massimo;costi;data_rescindibilita;percentuale_detraibilita;descrizione_re;patrimonio;totale_iscritti_attivi;totale_nuovi_iscritti;data_iscrizione_nuovi_iscritti;riparazione_convenzionata;codice_aggregazione;id_mezzo_exp;ragione_sociale_cassa;partita_iva_cassa;timestamp_record
21;271612952;271612952;OWEB-23774-271612952;;5;GEN;;183629327;0;;0;106970;03/2017;N;1;1;1;0;;;;1;FJ683DT;;HYUNDAI;I20 1.2 84 CV 5 PORTE;;1;01;BENZINA;15;0;0;1248;0;61;;0,00;20000000,00;20000000,00;20000000,00;;0,00;N;;;0,00;;;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;278598583;278598583;OWEB-23774-278598583;;5;GEN;;183629747;0;;0;155394;09/2025;N;1;1;1;0;;;;1;HA695ZH;;JEEP;AVENGER 1.2 TURBO 110 CV;;1;01;IBRIDA;14;0;0;1199;0;74;;0,00;12000000,00;12000000,00;12000000,00;;0,00;N;;;0,00;;23300;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;251633975;251633975;OWEB-23774-251633975;;5;GEN;;182259605;0;;0;100405;07/2014;N;1;1;1;0;;;;1;EW276CM;;SUZUKI;SWIFT 1.3 DDIS 5 PORTE;;1;01;DIESEL;15;0;0;1248;0;55;;0,00;8000000,00;8000000,00;8000000,00;;0,00;N;;;0,00;;4900;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;271751873;271751873;OWEB-23774-271751873;;5;GEN;;183629334;0;;0;096622;03/2013;N;1;1;1;0;;;;1;EP908MP;;RENAULT;CLIO 1.5 DCI 8V 75CV 5;;1;01;DIESEL;16;0;0;1461;0;55;;0,00;8000000,00;8000000,00;8000000,00;;0,00;N;;;0,00;;4300;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;272219072;272219072;OWEB-23774-272219072;;5;GEN;;183629351;0;;0;125673;02/2021;N;1;1;1;0;;;;1;GD373HR;;JEEP;RENEGADE 1.0 T3 LIMITED;;1;09;BENZINA;12;0;0;999;0;88;;0,00;12000000,00;12000000,00;12000000,00;;0,00;N;;;0,00;;16300;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;272219042;272219042;OWEB-23774-272219042;;5;GEN;;183629347;0;;0;014340;11/1987;N;5;30;0;0;;;;4;XB8Z73;0155743;PIAGGIO;VESPA PK 50 XL;;2;;BENZINA;0;0;0;49;0;1;;0,00;8000000,00;8000000,00;8000000,00;;0,00;N;;;0,00;;;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;272219071;272219071;OWEB-23774-272219071;;5;GEN;;183629348;0;;0;062366;07/2005;N;4;3;2;0;;;;1;CV560SE;;RENAULT;KANGOO 1.5 DCI/65CV 4P;;1;;DIESEL;0;0;0;0;0;0;;0,00;8000000,00;8000000,00;8000000,00;;0,00;N;;;0,00;;;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;288913899;288913899;OWEB-23774-288913899;;5;GEN;;184643226;0;;0;070315;06/2008;N;1;1;1;0;;;;1;DP854PT;;OPEL;CORSA 1.2 3 PORTE CLUB;;1;01;BENZINA;14;0;0;1229;0;59;;0,00;8000000,00;8000000,00;8000000,00;;0,00;N;;;0,00;;;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;254275144;254275144;OWEB-23774-254275144;;5;GEN;;182259806;0;;0;006584;08/2024;N;5;31;0;0;;;;1;FK34608;;ZONTES;ZT 125 H;;14;;BENZINA;0;0;0;124;0;8;;0,00;8000000,00;8000000,00;8000000,00;;0,00;N;;;0,00;;1990;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;254302232;254302232;OWEB-23774-254302232;;5;GEN;;182259808;0;;0;091742;10/2013;N;1;1;1;0;;;;1;ES480WL;;AUDI;A5 2.0 TDI 177 CV;;1;01;DIESEL;20;0;0;1968;0;130;;0,00;8000000,00;8000000,00;8000000,00;;0,00;N;;;0,00;;4800;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;272219073;272219073;OWEB-23774-272219073;;5;GEN;;183629349;0;;0;;07/2003;N;4;3;2;0;;;;1;CH940PC;;ALTRE MARCHE;- ALTRI MODELLI;;9;;DIESEL;0;0;0;0;0;0;;0,00;8000000,00;8000000,00;8000000,00;;0,00;N;;;0,00;;;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;272219130;272219130;OWEB-23774-272219130;;5;GEN;;183629362;0;;0;147858;11/2024;N;4;3;2;0;;;;1;GX205NE;;FORD;TRANSIT CUSTOM 280 2.0 EC;;14;;DIESEL;0;0;0;0;0;0;;0,00;8000000,00;8000000,00;8000000,00;;0,00;N;;;0,00;;30000;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;272247210;272247210;OWEB-23774-272247210;;5;GEN;;183629369;0;;0;001579;05/2005;N;5;30;0;0;;;;4;X5K2SN;LC2U6000051000286;KYMCO;AGILITY 50;;1;;BENZINA;0;0;0;49;0;2;;0,00;8000000,00;8000000,00;8000000,00;;0,00;N;;;0,00;;;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;272273282;272273282;OWEB-23774-272273282;;5;GEN;;183629372;0;;0;089789;06/2012;N;1;1;1;0;;;;1;EN499MJ;;HYUNDAI;I20 1.4 CRDI 3P. SOUND;;1;01;DIESEL;16;0;0;1396;0;55;;0,00;8000000,00;8000000,00;8000000,00;;0,00;N;;;0,00;;2800;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;260773943;260773943;OWEB-23774-260773943;;5;GEN;;182260153;0;;0;073152;04/2008;N;1;1;1;0;;;;1;DP664YZ;;OPEL;ASTRA 1.6 16V VVT 5 PORTE;;1;01;BENZINA;17;0;0;1598;0;85;;0,00;8000000,00;8000000,00;8000000,00;;0,00;N;;;0,00;;;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;288929359;288929359;OWEB-23774-288929359;;5;GEN;;184643233;0;;0;;05/2021;N;5;31;0;0;;;;1;EW04879;;SCORPA;ST - 2 12;;9;;BENZINA;0;0;0;124;0;5;;0,00;15000000,00;15000000,00;15000000,00;;0,00;N;;;0,00;;1500;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;259882068;259882068;OWEB-23774-259882068;;5;GEN;;182260110;0;;0;;01/2025;N;4;5;3;0;;;;1;GX142EM;;VOLVO;FH;;10;;DIESEL;0;0;0;0;0;0;;0,00;26000000,00;26000000,00;26000000,00;;0,00;N;;;0,00;;;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;252900239;252900239;OWEB-23774-252900239;;5;GEN;;182259683;0;;0;;06/2024;N;4;3;2;0;;;;1;GT313ZA;;MAN;TGM;;14;;DIESEL;0;0;0;0;0;0;;0,00;26000000,00;26000000,00;26000000,00;;0,00;N;;;0,00;;;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;271356974;271356974;OWEB-23774-271356974;;5;GEN;;183629250;0;;0;;06/2024;N;4;3;3;0;;;;1;GT023YW;;SCANIA;G500;;13;;DIESEL;0;0;0;0;0;0;;0,00;26000000,00;26000000,00;26000000,00;;0,00;N;;;0,00;;;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;271422149;271422149;OWEB-23774-271422149;;5;GEN;;183629292;0;;0;066799;01/2008;N;1;1;1;0;;;;1;DM717GS;;AUDI;A3 SPB 2.0 TDI F.AP. AMBI;;11;23;DIESEL;20;0;0;1968;0;103;;0,00;8000000,00;8000000,00;8000000,00;;0,00;N;;;0,00;;;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;277532834;277532834;OWEB-23774-277532834;;5;GEN;;183629667;0;;0;101474;08/2015;N;1;1;1;0;;;;1;FA529DC;;TOYOTA;LAND CRUISER 3.0 D4-D A;;1;01;DIESEL;26;0;0;2982;0;140;;0,00;15000000,00;15000000,00;15000000,00;;0,00;N;;;0,00;;;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;271422184;271422184;OWEB-23774-271422184;;5;GEN;;183629296;0;;0;063692;08/2004;N;1;1;1;0;;;;1;CN804GE;;SKODA;FABIA 1.4 16V/75 CV CAT;;1;06;BENZINA;16;0;0;1390;0;55;;0,00;8000000,00;8000000,00;8000000,00;;0,00;N;;;0,00;;;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;254275140;254275140;OWEB-23774-254275140;;5;GEN;;182259802;0;;0;;05/2010;N;4;3;3;0;;;;1;EC727JE;;ALTRE MARCHE;- ALTRI MODELLI;;1;;DIESEL;0;0;0;0;0;0;;0,00;15000000,00;15000000,00;15000000,00;;0,00;N;;;0,00;;;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;271568276;271568276;OWEB-23774-271568276;;5;GEN;;183629324;0;;0;;04/2025;N;7;70;0;0;;;;1;BX072E;;STEYR;DJ;;1;;;0;0;0;0;0;0;;0,00;8000000,00;8000000,00;8000000,00;;0,00;N;;;0,00;;;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;272219101;272219101;OWEB-23774-272219101;;5;GEN;;183629359;0;;0;122842;08/2019;N;1;1;1;0;;;;1;FX698KW;;PEUGEOT;3008 BLUEHDI 130 S&S E;;1;03;DIESEL;16;0;0;1499;0;96;;0,00;8000000,00;8000000,00;8000000,00;;0,00;N;;;0,00;;18500;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;260773941;260773941;OWEB-23774-260773941;;5;GEN;;182260151;0;;0;093776;10/2014;N;1;1;1;0;;;;1;EW697TE;;FIAT;PANDA 1.2 EASY;;1;01;BENZINA;14;0;0;1242;0;51;;0,00;12000000,00;12000000,00;12000000,00;;0,00;N;;;0,00;;5200;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;278475979;278475979;OWEB-23774-278475979;;5;GEN;;183629739;0;;0;;03/2021;N;4;3;3;0;;;;1;GE236AL;;MERCEDES;- SPRINTER;;16;;DIESEL;0;0;0;0;0;0;;0,00;8000000,00;8000000,00;8000000,00;;0,00;N;;;0,00;;;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;268184822;268184822;OWEB-23774-268184822;;5;GEN;;183629186;0;;0;152944;09/2024;N;1;1;1;0;;;;1;GW419CK;;TOYOTA;YARIS CROSS 1.5 HYBRID;;1;01;IBRIDA;16;0;0;1490;0;68;;0,00;12000000,00;12000000,00;12000000,00;;0,00;N;;;0,00;;27700;;;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;N;;;;;
21;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;286881123;286881123;OWEB-23774-286881123;;0127;UCA-33300;;1001797290;0;;0;;;;0;0;0;0;;;;0;"FP778SV;GE236AL;GW071CJ;GT283HG;GP676AG;GJ836TY;GJ";;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;289403936;289403936;OWEB-23774-289403936;;0127;UCA-33300;;F100177469300113X;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;241952633;241952633;OWEB-23774-241952633;;5;GEN;;730239690;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;247897318;247897318;OWEB-23774-247897318;;5;GEN;;730688705;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;247897349;247897349;OWEB-23774-247897349;;5;GEN;;730746992;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;249472837;249472837;OWEB-23774-249472837;;5;GEN;;730787221;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;253621537;253621537;OWEB-23774-253621537;;5;GEN;;731028714;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;257041089;257041089;OWEB-23774-257041089;;5;GEN;;731230320;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;257041101;257041101;OWEB-23774-257041101;;5;GEN;;731243363;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;241952781;241952781;OWEB-23774-241952781;;5;GEN;;730285425;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;241952915;241952915;OWEB-23774-241952915;;5;GEN;;732018040;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;241952931;241952931;OWEB-23774-241952931;;5;GEN;;732043865;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;249472858;249472858;OWEB-23774-249472858;;5;GEN;;730814372;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;249472882;249472882;OWEB-23774-249472882;;5;GEN;;730853055;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;249472883;249472883;OWEB-23774-249472883;;5;GEN;;730853656;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;249472889;249472889;OWEB-23774-249472889;;5;GEN;;730857421;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;249596240;249596240;OWEB-23774-249596240;;5;GEN;;730774905;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;249596246;249596246;OWEB-23774-249596246;;5;GEN;;730782909;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;249596263;249596263;OWEB-23774-249596263;;5;GEN;;730804450;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;249596265;249596265;OWEB-23774-249596265;;5;GEN;;730806302;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;S;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
21;249596268;249596268;OWEB-23774-249596268;;5;GEN;;730810990;0;;0;;;;0;0;0;0;;;;0;;;;;;0;;;0;0;0;0;0;0;;0,00;0,00;0,00;0,00;;0,00;;;;0,00;;;;N;0,00;0,00;0,00;;;0;N;;;0;;;0;0;0;0;;;N;;;;;;;;;;0,00;0,00;0,00;0,00;;;0,00;;;;0;0,00;0,00;0,00;;0;0;0,00;0,00;0,00;;0,00;;0,00;0;0;;;;;;;
